trip_id,vehicle_number,tstamp,location_id,ons,offs
1060,3634,2022-12-07 08:27:12,9061,4,1
1060,3634,2022-12-07 08:29:06,11073,2,0
1060,3634,2022-12-07 08:29:48,6929,3,3
1060,3634,2022-12-07 08:30:55,6938,0,2
1060,3634,2022-12-07 08:31:37,6943,0,0
1060,3634,2022-12-07 08:32:00,6937,0,2
1060,3634,2022-12-07 08:32:49,6935,0,0
1060,3634,2022-12-07 08:33:20,6944,0,0
1060,3634,2022-12-07 08:34:04,13199,1,7
1060,3634,2022-12-07 08:34:58,13076,0,0
1060,3634,2022-12-07 08:35:19,8800,0,0
1060,3634,2022-12-07 08:37:16,4522,0,2
1080,3634,2022-12-07 08:38:40,4522,1,0
1080,3634,2022-12-07 08:39:36,2669,0,0
1080,3634,2022-12-07 08:39:45,6942,0,0
1080,3634,2022-12-07 08:40:55,6942,0,0
1080,3634,2022-12-07 08:41:10,6928,0,0
1080,3634,2022-12-07 08:41:26,6926,0,0
1080,3634,2022-12-07 08:41:52,6931,0,0
1080,3634,2022-12-07 08:42:27,6930,0,0
1080,3634,2022-12-07 08:42:50,6934,0,0
1080,3634,2022-12-07 08:43:21,6936,1,0
1080,3634,2022-12-07 08:44:07,6924,0,0
1080,3634,2022-12-07 08:44:29,6940,0,0
1080,3634,2022-12-07 08:44:50,6939,1,0
1080,3634,2022-12-07 08:45:44,6913,0,0
1080,3634,2022-12-07 08:46:30,6921,1,1
1080,3634,2022-12-07 08:47:31,6914,2,1
1080,3634,2022-12-07 08:48:13,6918,0,0
1080,3634,2022-12-07 08:48:27,6919,0,0
1080,3634,2022-12-07 08:48:45,6916,0,0
1080,3634,2022-12-07 08:49:05,6922,0,0
1080,3634,2022-12-07 08:49:36,8581,0,2
1080,3634,2022-12-07 08:50:48,8582,0,0
1080,3634,2022-12-07 08:51:17,9266,0,0
1080,3634,2022-12-07 08:54:06,10723,0,0
1080,3634,2022-12-07 08:55:27,11015,0,0
1080,3634,2022-12-07 08:56:13,13200,0,2
1080,3634,2022-12-07 08:57:30,10724,0,0
1080,3634,2022-12-07 08:58:20,10995,0,0
1080,3634,2022-12-07 08:58:45,10725,0,0
1080,3634,2022-12-07 09:00:06,10726,0,0
1080,3634,2022-12-07 09:01:38,10727,0,0
1080,3634,2022-12-07 09:02:22,10728,0,0
1080,3634,2022-12-07 09:03:48,10729,1,1
1080,3634,2022-12-07 09:05:11,10730,1,0
1080,3634,2022-12-07 09:07:18,10731,0,0
1080,3634,2022-12-07 09:08:33,10732,0,0
1080,3634,2022-12-07 09:08:57,10733,0,0
1080,3634,2022-12-07 09:11:20,10734,0,0
1080,3634,2022-12-07 09:11:53,13591,0,0
1080,3634,2022-12-07 09:13:41,10838,1,0
1080,3634,2022-12-07 09:14:52,10840,0,0
1080,3634,2022-12-07 09:15:04,6505,0,0
1080,3634,2022-12-07 09:15:25,6515,0,0
1080,3634,2022-12-07 09:16:07,6520,0,0
1080,3634,2022-12-07 09:16:35,6509,0,0
1080,3634,2022-12-07 09:17:03,6507,0,0
1080,3634,2022-12-07 09:18:32,6513,0,1
1080,3634,2022-12-07 09:19:17,6523,0,0
1080,3634,2022-12-07 09:19:42,6525,0,0
1080,3634,2022-12-07 09:20:04,4288,0,1
1080,3634,2022-12-07 09:21:28,8321,0,0
1080,3634,2022-12-07 09:21:52,8194,0,2
1100,3634,2022-12-07 09:51:54,8194,2,0
1100,3634,2022-12-07 09:52:12,10864,5,0
1100,3634,2022-12-07 09:53:52,4287,0,0
1100,3634,2022-12-07 09:56:06,6522,0,1
1100,3634,2022-12-07 09:57:17,6531,1,0
1100,3634,2022-12-07 09:58:36,6530,0,0
1100,3634,2022-12-07 09:58:59,6508,0,0
1100,3634,2022-12-07 09:59:24,14075,0,0
1100,3634,2022-12-07 10:00:27,6514,0,0
1100,3634,2022-12-07 10:00:42,6506,0,0
1100,3634,2022-12-07 10:00:50,6528,0,0
1100,3634,2022-12-07 10:01:29,10842,0,0
1100,3634,2022-12-07 10:02:13,13639,0,0
1100,3634,2022-12-07 10:03:59,9105,1,0
1100,3634,2022-12-07 10:04:24,9619,0,0
1100,3634,2022-12-07 10:04:56,9106,0,0
1100,3634,2022-12-07 10:06:18,14194,0,0
1100,3634,2022-12-07 10:08:34,9108,0,1
1100,3634,2022-12-07 10:09:27,10716,0,1
1100,3634,2022-12-07 10:10:52,9110,0,2
1100,3634,2022-12-07 10:11:51,10717,0,0
1100,3634,2022-12-07 10:12:31,9112,0,1
1100,3634,2022-12-07 10:14:02,10718,0,0
1100,3634,2022-12-07 10:14:23,10719,0,0
1100,3634,2022-12-07 10:15:00,10994,0,0
1100,3634,2022-12-07 10:15:18,10720,0,0
1100,3634,2022-12-07 10:16:03,13201,0,0
1100,3634,2022-12-07 10:18:00,11014,0,0
1100,3634,2022-12-07 10:20:14,10721,0,0
1100,3634,2022-12-07 10:20:37,10699,0,0
1100,3634,2022-12-07 10:22:51,11231,1,0
1100,3634,2022-12-07 10:23:43,8714,0,0
1100,3634,2022-12-07 10:24:10,8580,2,0
1100,3634,2022-12-07 10:25:47,6923,0,0
1100,3634,2022-12-07 10:26:13,13598,0,1
1100,3634,2022-12-07 10:26:59,6920,0,1
1100,3634,2022-12-07 10:27:30,6912,0,0
1100,3634,2022-12-07 10:27:55,9061,2,3
1100,3634,2022-12-07 10:30:02,11073,2,0
1100,3634,2022-12-07 10:31:28,6929,0,0
1100,3634,2022-12-07 10:32:00,6938,1,2
1100,3634,2022-12-07 10:33:16,6943,0,0
1100,3634,2022-12-07 10:33:30,6937,0,0
1100,3634,2022-12-07 10:34:37,6935,0,1
1100,3634,2022-12-07 10:35:25,6944,0,0
1100,3634,2022-12-07 10:35:58,13199,0,0
1100,3634,2022-12-07 10:36:11,13076,0,0
1100,3634,2022-12-07 10:36:27,8800,0,0
1100,3634,2022-12-07 10:37:24,4522,0,2
1100,3634,2022-12-07 10:38:04,4522,0,0
1120,3634,2022-12-07 10:38:05,4522,0,0
1120,3634,2022-12-07 10:38:40,2669,0,0
1120,3634,2022-12-07 10:39:16,6942,2,0
1120,3634,2022-12-07 10:39:59,6928,0,0
1120,3634,2022-12-07 10:40:19,6926,0,0
1120,3634,2022-12-07 10:40:44,6931,2,0
1120,3634,2022-12-07 10:41:34,6930,0,1
1120,3634,2022-12-07 10:42:03,6934,0,0
1120,3634,2022-12-07 10:42:32,6936,5,2
1120,3634,2022-12-07 10:43:36,6924,0,0
1120,3634,2022-12-07 10:43:56,6940,0,0
1120,3634,2022-12-07 10:44:29,6939,0,0
1120,3634,2022-12-07 10:44:58,6913,0,0
1120,3634,2022-12-07 10:46:02,6921,1,3
1120,3634,2022-12-07 10:47:45,6914,0,1
1120,3634,2022-12-07 10:48:23,6918,0,0
1120,3634,2022-12-07 10:49:34,6919,0,0
1120,3634,2022-12-07 10:49:56,6916,0,0
1120,3634,2022-12-07 10:50:17,6922,0,0
1120,3634,2022-12-07 10:50:43,8581,1,3
1120,3634,2022-12-07 10:51:53,8582,0,0
1120,3634,2022-12-07 10:52:15,9266,0,0
1120,3634,2022-12-07 10:53:54,10723,0,1
1120,3634,2022-12-07 10:56:12,11015,0,0
1120,3634,2022-12-07 10:57:00,13200,0,0
1120,3634,2022-12-07 10:57:30,10724,0,0
1120,3634,2022-12-07 10:58:17,10995,0,0
1120,3634,2022-12-07 10:58:40,10725,0,0
1120,3634,2022-12-07 10:59:45,10726,0,0
1120,3634,2022-12-07 11:00:50,10727,1,0
1120,3634,2022-12-07 11:01:54,10728,0,0
1120,3634,2022-12-07 11:02:27,10729,0,2
1120,3634,2022-12-07 11:03:15,10730,0,0
1120,3634,2022-12-07 11:05:24,10731,0,0
1120,3634,2022-12-07 11:06:33,10732,0,0
1120,3634,2022-12-07 11:10:12,10733,0,0
1120,3634,2022-12-07 11:10:29,10734,0,0
1120,3634,2022-12-07 11:11:27,13591,0,0
1120,3634,2022-12-07 11:13:39,10838,1,0
1120,3634,2022-12-07 11:14:32,10840,0,0
1120,3634,2022-12-07 11:14:47,6505,0,0
1120,3634,2022-12-07 11:15:08,6515,0,0
1120,3634,2022-12-07 11:16:52,6520,0,0
1120,3634,2022-12-07 11:17:28,6509,0,0
1120,3634,2022-12-07 11:18:00,6507,0,0
1120,3634,2022-12-07 11:19:48,6513,1,0
1120,3634,2022-12-07 11:20:50,6523,1,0
1120,3634,2022-12-07 11:21:37,6525,0,0
1120,3634,2022-12-07 11:21:58,4288,0,1
1120,3634,2022-12-07 11:22:47,8321,0,0
1120,3634,2022-12-07 11:23:15,8194,0,3
1140,3634,2022-12-07 11:50:58,8194,1,0
1140,3634,2022-12-07 11:51:15,10864,0,0
1140,3634,2022-12-07 11:52:51,4287,0,0
1140,3634,2022-12-07 11:55:05,6522,1,0
1140,3634,2022-12-07 11:56:57,6531,0,1
1140,3634,2022-12-07 11:58:32,6530,0,0
1140,3634,2022-12-07 11:58:55,6508,0,0
1140,3634,2022-12-07 11:59:19,14075,0,0
1140,3634,2022-12-07 12:00:08,6514,0,0
1140,3634,2022-12-07 12:00:21,6506,0,0
1140,3634,2022-12-07 12:00:30,6528,0,0
1140,3634,2022-12-07 12:01:05,10842,0,0
1140,3634,2022-12-07 12:01:56,13639,0,0
1140,3634,2022-12-07 12:04:09,9105,0,0
1140,3634,2022-12-07 12:04:13,9619,0,0
1140,3634,2022-12-07 12:04:43,9106,0,0
1140,3634,2022-12-07 12:06:00,14194,1,0
1140,3634,2022-12-07 12:07:05,9108,0,0
1140,3634,2022-12-07 12:08:10,10716,0,0
1140,3634,2022-12-07 12:09:07,9110,3,0
1140,3634,2022-12-07 12:10:29,10717,0,0
1140,3634,2022-12-07 12:11:53,9112,0,0
1140,3634,2022-12-07 12:13:08,10718,0,0
1140,3634,2022-12-07 12:13:28,10719,0,0
1140,3634,2022-12-07 12:14:07,10994,0,0
1140,3634,2022-12-07 12:14:30,10720,0,0
1140,3634,2022-12-07 12:15:10,13201,0,0
1140,3634,2022-12-07 12:16:01,11014,0,0
1140,3634,2022-12-07 12:18:08,10721,0,3
1140,3634,2022-12-07 12:18:57,10699,1,0
1140,3634,2022-12-07 12:19:59,11231,0,0
1140,3634,2022-12-07 12:20:26,8714,0,0
1140,3634,2022-12-07 12:21:25,8580,2,0
1140,3634,2022-12-07 12:22:16,6923,0,0
1140,3634,2022-12-07 12:22:45,13598,0,0
1140,3634,2022-12-07 12:23:15,6920,0,1
1140,3634,2022-12-07 12:25:24,6912,0,1
1140,3634,2022-12-07 12:26:40,9061,0,0
1140,3634,2022-12-07 12:27:12,11073,0,1
1140,3634,2022-12-07 12:28:08,6929,0,0
1140,3634,2022-12-07 12:28:43,6938,0,0
1140,3634,2022-12-07 12:29:05,6943,0,0
1140,3634,2022-12-07 12:29:27,6937,0,1
1140,3634,2022-12-07 12:30:26,6935,0,0
1140,3634,2022-12-07 12:32:20,6944,0,0
1140,3634,2022-12-07 12:33:03,13199,0,0
1140,3634,2022-12-07 12:33:21,13076,0,0
1140,3634,2022-12-07 12:33:46,8800,0,0
1140,3634,2022-12-07 12:35:53,4522,0,0
1160,3634,2022-12-07 12:37:18,4522,1,0
1160,3634,2022-12-07 12:38:05,2669,0,0
1160,3634,2022-12-07 12:38:21,6942,2,0
1160,3634,2022-12-07 12:39:15,6928,0,0
1160,3634,2022-12-07 12:39:36,6926,0,0
1160,3634,2022-12-07 12:40:06,6931,1,0
1160,3634,2022-12-07 12:40:55,6930,0,0
1160,3634,2022-12-07 12:41:12,6934,0,0
1160,3634,2022-12-07 12:42:21,6936,0,0
1160,3634,2022-12-07 12:42:47,6924,0,0
1160,3634,2022-12-07 12:43:09,6940,0,0
1160,3634,2022-12-07 12:43:31,6939,0,0
1160,3634,2022-12-07 12:44:06,6913,0,0
1160,3634,2022-12-07 12:45:24,6921,0,2
1160,3634,2022-12-07 12:46:14,6914,6,0
1160,3634,2022-12-07 12:47:13,6918,0,0
1160,3634,2022-12-07 12:47:36,6919,1,0
1160,3634,2022-12-07 12:48:24,6916,1,0
1160,3634,2022-12-07 12:49:06,6922,0,0
1160,3634,2022-12-07 12:49:39,8581,1,1
1160,3634,2022-12-07 12:50:44,8582,0,0
1160,3634,2022-12-07 12:51:13,9266,0,1
1160,3634,2022-12-07 12:52:54,10723,0,3
1160,3634,2022-12-07 12:55:39,11015,0,0
1160,3634,2022-12-07 12:56:38,13200,0,0
1160,3634,2022-12-07 12:57:13,10724,0,0
1160,3634,2022-12-07 12:57:43,10995,0,0
1160,3634,2022-12-07 12:59:14,10995,0,0
1160,3634,2022-12-07 12:59:43,10725,0,0
1160,3634,2022-12-07 13:00:19,10726,0,1
1160,3634,2022-12-07 13:01:55,10727,0,0
1160,3634,2022-12-07 13:02:40,10728,0,0
1160,3634,2022-12-07 13:03:29,10729,0,2
1160,3634,2022-12-07 13:05:03,10730,0,1
1160,3634,2022-12-07 13:07:17,10731,0,0
1160,3634,2022-12-07 13:08:38,10732,0,0
1160,3634,2022-12-07 13:09:15,10733,0,0
1160,3634,2022-12-07 13:09:32,10734,0,0
1160,3634,2022-12-07 13:10:12,13591,0,0
1160,3634,2022-12-07 13:10:42,13591,0,0
1160,3634,2022-12-07 13:13:06,10838,1,0
1160,3634,2022-12-07 13:14:37,10840,0,0
1160,3634,2022-12-07 13:14:52,6505,0,0
1160,3634,2022-12-07 13:15:33,6515,0,0
1160,3634,2022-12-07 13:16:27,6520,0,0
1160,3634,2022-12-07 13:16:56,6509,0,0
1160,3634,2022-12-07 13:18:30,6507,0,0
1160,3634,2022-12-07 13:19:52,6513,0,0
1160,3634,2022-12-07 13:20:24,6523,0,2
1160,3634,2022-12-07 13:21:34,6525,2,0
1160,3634,2022-12-07 13:22:30,4288,0,1
1160,3634,2022-12-07 13:23:32,8321,0,0
1160,3634,2022-12-07 13:23:50,8194,0,2
1005,3802,2022-12-07 05:28:34,9625,0,0
1005,3802,2022-12-07 05:29:58,9628,0,0
1005,3802,2022-12-07 05:30:18,9808,0,0
1005,3802,2022-12-07 05:30:30,11012,0,0
1005,3802,2022-12-07 05:30:57,9531,0,0
1005,3802,2022-12-07 05:31:20,234,0,0
1005,3802,2022-12-07 05:31:26,228,0,0
1005,3802,2022-12-07 05:32:00,1182,0,0
1005,3802,2022-12-07 05:32:16,1162,0,0
1005,3802,2022-12-07 05:32:26,1172,0,0
1005,3802,2022-12-07 05:33:25,4086,1,0
1005,3802,2022-12-07 05:34:27,4080,0,0
1005,3802,2022-12-07 05:34:43,4078,0,0
1005,3802,2022-12-07 05:35:23,4067,1,0
1005,3802,2022-12-07 05:36:05,4091,0,0
1005,3802,2022-12-07 05:36:33,10133,1,0
1005,3802,2022-12-07 05:38:06,3056,0,0
1005,3802,2022-12-07 05:38:24,3064,0,0
1005,3802,2022-12-07 05:38:42,3069,0,0
1005,3802,2022-12-07 05:39:12,3067,0,0
1005,3802,2022-12-07 05:39:55,11852,0,1
1005,3802,2022-12-07 05:40:57,9462,0,0
1005,3802,2022-12-07 05:41:17,9463,0,1
1005,3802,2022-12-07 05:41:52,9464,0,0
1005,3802,2022-12-07 05:42:45,9958,1,0
1005,3802,2022-12-07 05:49:02,4057,0,0
1005,3802,2022-12-07 05:49:20,8316,0,0
1005,3802,2022-12-07 05:49:46,4088,1,0
1005,3802,2022-12-07 05:51:49,4068,5,0
1005,3802,2022-12-07 05:53:06,4062,0,0
1005,3802,2022-12-07 05:53:22,4064,0,0
1005,3802,2022-12-07 05:53:50,8604,0,0
1005,3802,2022-12-07 05:54:03,8605,0,0
1005,3802,2022-12-07 05:54:15,8606,0,0
1005,3802,2022-12-07 05:54:34,9323,1,0
1005,3802,2022-12-07 05:55:27,8607,0,1
1005,3802,2022-12-07 05:56:34,8636,0,0
1005,3802,2022-12-07 05:56:49,8608,0,0
1005,3802,2022-12-07 05:57:17,8609,0,0
1005,3802,2022-12-07 05:57:35,8610,0,0
1005,3802,2022-12-07 05:58:04,8611,0,0
1005,3802,2022-12-07 05:58:37,8612,0,0
1005,3802,2022-12-07 05:58:54,8613,2,1
1005,3802,2022-12-07 05:59:55,8618,1,1
1005,3802,2022-12-07 06:01:25,8665,0,0
1005,3802,2022-12-07 06:01:48,8614,1,0
1005,3802,2022-12-07 06:02:56,8615,3,0
1005,3802,2022-12-07 06:03:42,8616,1,1
1005,3802,2022-12-07 06:04:51,8617,0,0
1005,3802,2022-12-07 06:05:13,5165,0,0
1005,3802,2022-12-07 06:05:33,5197,1,0
1005,3802,2022-12-07 06:06:42,5190,0,1
1005,3802,2022-12-07 06:08:48,6133,0,3
1005,3802,2022-12-07 06:10:17,9650,0,8
1015,3802,2022-12-07 06:32:37,9650,0,0
1015,3802,2022-12-07 06:33:44,6126,0,0
1015,3802,2022-12-07 06:34:41,9169,0,0
1015,3802,2022-12-07 06:35:19,5164,0,0
1015,3802,2022-12-07 06:35:41,5189,0,0
1015,3802,2022-12-07 06:35:59,9038,0,0
1015,3802,2022-12-07 06:36:11,5166,2,0
1015,3802,2022-12-07 06:37:04,8619,2,0
1015,3802,2022-12-07 06:38:21,8620,4,0
1015,3802,2022-12-07 06:39:16,8621,0,0
1015,3802,2022-12-07 06:39:43,8622,2,0
1015,3802,2022-12-07 06:40:38,8673,0,0
1015,3802,2022-12-07 06:41:01,11521,3,0
1015,3802,2022-12-07 06:42:04,8625,0,0
1015,3802,2022-12-07 06:42:42,8626,1,0
1015,3802,2022-12-07 06:43:28,8627,0,0
1015,3802,2022-12-07 06:44:48,9324,1,0
1015,3802,2022-12-07 06:45:31,8629,0,0
1015,3802,2022-12-07 06:46:03,8630,0,0
1015,3802,2022-12-07 06:46:14,8631,0,0
1015,3802,2022-12-07 06:46:38,8632,0,1
1015,3802,2022-12-07 06:47:20,8633,0,0
1015,3802,2022-12-07 06:47:37,8634,0,0
1015,3802,2022-12-07 06:47:57,8635,0,2
1015,3802,2022-12-07 06:49:17,4065,0,0
1015,3802,2022-12-07 06:49:40,4095,0,0
1015,3802,2022-12-07 06:50:12,4069,1,3
1015,3802,2022-12-07 06:50:51,4087,0,0
1015,3802,2022-12-07 06:51:08,4060,0,0
1015,3802,2022-12-07 06:51:45,10599,0,0
1015,3802,2022-12-07 06:52:18,9465,0,0
1015,3802,2022-12-07 06:52:48,9957,0,7
1015,3802,2022-12-07 06:59:00,9466,0,0
1015,3802,2022-12-07 06:59:16,3892,0,1
1015,3802,2022-12-07 07:00:53,11851,0,0
1015,3802,2022-12-07 07:01:36,13325,0,0
1015,3802,2022-12-07 07:02:26,3062,1,0
1015,3802,2022-12-07 07:03:02,3063,0,0
1015,3802,2022-12-07 07:03:13,8443,0,0
1015,3802,2022-12-07 07:03:55,13640,0,0
1015,3802,2022-12-07 07:04:41,10132,0,0
1015,3802,2022-12-07 07:06:23,4090,2,0
1015,3802,2022-12-07 07:07:15,4066,0,0
1015,3802,2022-12-07 07:07:29,4077,0,0
1015,3802,2022-12-07 07:07:44,9623,0,0
1015,3802,2022-12-07 07:09:02,4085,0,5
1015,3802,2022-12-07 07:09:56,1163,0,1
1015,3802,2022-12-07 07:10:29,8828,1,0
1015,3802,2022-12-07 07:11:01,1171,0,0
1015,3802,2022-12-07 07:11:36,1183,0,0
1015,3802,2022-12-07 07:12:23,5025,2,0
1015,3802,2022-12-07 07:12:54,227,0,0
1015,3802,2022-12-07 07:13:14,247,0,0
1015,3802,2022-12-07 07:13:41,9532,0,0
1015,3802,2022-12-07 07:15:50,9627,0,0
1015,3802,2022-12-07 07:17:10,10495,0,0
1015,3802,2022-12-07 07:17:48,9625,0,5
1015,3802,2022-12-07 07:42:51,9625,5,0
1015,3802,2022-12-07 07:44:47,9628,0,0
1015,3802,2022-12-07 07:45:06,9808,0,0
1015,3802,2022-12-07 07:45:21,11012,0,0
1015,3802,2022-12-07 07:45:29,11012,0,2
1015,3802,2022-12-07 07:46:19,9531,0,1
1015,3802,2022-12-07 07:47:17,234,1,0
1015,3802,2022-12-07 07:47:45,228,0,1
1015,3802,2022-12-07 07:50:11,1182,0,0
1015,3802,2022-12-07 07:50:30,1162,0,0
1015,3802,2022-12-07 07:51:34,1172,1,0
1015,3802,2022-12-07 07:54:03,4086,0,0
1015,3802,2022-12-07 07:54:41,4080,0,0
1015,3802,2022-12-07 07:55:02,4078,0,1
1015,3802,2022-12-07 07:57:22,4067,0,0
1015,3802,2022-12-07 07:59:42,4091,0,0
1015,3802,2022-12-07 08:00:09,10133,0,0
1015,3802,2022-12-07 08:01:11,3056,0,0
1015,3802,2022-12-07 08:01:27,3064,0,0
1015,3802,2022-12-07 08:01:47,3069,0,1
1015,3802,2022-12-07 08:02:34,3067,0,0
1015,3802,2022-12-07 08:03:09,11852,1,0
1015,3802,2022-12-07 08:04:00,9462,0,0
1015,3802,2022-12-07 08:04:18,9463,0,0
1015,3802,2022-12-07 08:04:35,9464,1,0
1015,3802,2022-12-07 08:05:39,9958,2,0
1015,3802,2022-12-07 08:07:50,4057,0,0
1015,3802,2022-12-07 08:08:42,8316,0,0
1015,3802,2022-12-07 08:09:03,4088,1,0
1015,3802,2022-12-07 08:11:02,4068,2,0
1015,3802,2022-12-07 08:11:58,4062,0,0
1015,3802,2022-12-07 08:12:13,4064,0,0
1015,3802,2022-12-07 08:12:37,8604,1,0
1015,3802,2022-12-07 08:13:09,8605,0,0
1015,3802,2022-12-07 08:13:24,8606,0,0
1015,3802,2022-12-07 08:13:39,9323,0,0
1015,3802,2022-12-07 08:14:11,8607,0,0
1015,3802,2022-12-07 08:14:32,8636,0,0
1015,3802,2022-12-07 08:14:46,8608,0,0
1015,3802,2022-12-07 08:15:18,8609,0,0
1015,3802,2022-12-07 08:15:35,8610,0,0
1015,3802,2022-12-07 08:17:09,8611,0,0
1015,3802,2022-12-07 08:17:36,8612,0,0
1015,3802,2022-12-07 08:17:54,8613,0,1
1015,3802,2022-12-07 08:19:42,8618,2,0
1015,3802,2022-12-07 08:20:29,8665,0,0
1015,3802,2022-12-07 08:21:06,8614,0,0
1015,3802,2022-12-07 08:21:39,8615,1,0
1015,3802,2022-12-07 08:22:37,8616,2,2
1015,3802,2022-12-07 08:23:42,8617,3,2
1015,3802,2022-12-07 08:24:36,5165,0,1
1015,3802,2022-12-07 08:25:15,5197,0,1
1015,3802,2022-12-07 08:26:06,5190,0,0
1015,3802,2022-12-07 08:27:23,6133,0,1
1015,3802,2022-12-07 08:28:46,9650,0,8
1040,3802,2022-12-07 08:35:03,9650,2,0
1040,3802,2022-12-07 08:36:08,6126,0,0
1040,3802,2022-12-07 08:37:59,9169,0,0
1040,3802,2022-12-07 08:38:34,5164,0,0
1040,3802,2022-12-07 08:38:59,5189,0,0
1040,3802,2022-12-07 08:39:26,9038,0,0
1040,3802,2022-12-07 08:39:41,5166,1,0
1040,3802,2022-12-07 08:41:04,8619,1,0
1040,3802,2022-12-07 08:42:23,8620,0,0
1040,3802,2022-12-07 08:42:47,8621,0,0
1040,3802,2022-12-07 08:43:18,8622,1,0
1040,3802,2022-12-07 08:44:01,8673,0,0
1040,3802,2022-12-07 08:44:26,11521,1,1
1040,3802,2022-12-07 08:45:12,8625,1,0
1040,3802,2022-12-07 08:45:59,8626,1,0
1040,3802,2022-12-07 08:47:08,8627,1,0
1040,3802,2022-12-07 08:49:16,9324,2,0
1040,3802,2022-12-07 08:49:56,8629,0,0
1040,3802,2022-12-07 08:50:25,8630,0,0
1040,3802,2022-12-07 08:50:35,8631,0,0
1040,3802,2022-12-07 08:50:59,8632,0,1
1040,3802,2022-12-07 08:51:42,8633,1,0
1040,3802,2022-12-07 08:52:22,8634,0,0
1040,3802,2022-12-07 08:52:39,8635,0,0
1040,3802,2022-12-07 08:53:52,4065,1,0
1040,3802,2022-12-07 08:54:35,4095,0,0
1040,3802,2022-12-07 08:55:30,4069,1,0
1040,3802,2022-12-07 08:56:27,4087,0,1
1040,3802,2022-12-07 08:58:23,4060,0,0
1040,3802,2022-12-07 08:58:52,10599,0,0
1040,3802,2022-12-07 08:59:24,9465,0,0
1040,3802,2022-12-07 08:59:53,9957,1,4
1040,3802,2022-12-07 09:02:13,9466,0,0
1040,3802,2022-12-07 09:02:29,3892,1,0
1040,3802,2022-12-07 09:04:45,11851,0,2
1040,3802,2022-12-07 09:05:36,13325,0,1
1040,3802,2022-12-07 09:06:57,3062,0,0
1040,3802,2022-12-07 09:07:11,3063,0,0
1040,3802,2022-12-07 09:07:19,8443,0,0
1040,3802,2022-12-07 09:07:51,13640,0,0
1040,3802,2022-12-07 09:08:41,10132,0,0
1040,3802,2022-12-07 09:09:52,4090,0,0
1040,3802,2022-12-07 09:10:20,4066,0,0
1040,3802,2022-12-07 09:10:38,4077,1,1
1040,3802,2022-12-07 09:11:13,9623,0,0
1040,3802,2022-12-07 09:12:31,4085,0,2
1040,3802,2022-12-07 09:13:08,1163,0,1
1040,3802,2022-12-07 09:13:38,8828,0,0
1040,3802,2022-12-07 09:14:16,1171,0,0
1040,3802,2022-12-07 09:14:29,1183,0,2
1040,3802,2022-12-07 09:15:53,5025,0,0
1040,3802,2022-12-07 09:16:03,227,0,0
1040,3802,2022-12-07 09:16:21,247,0,0
1040,3802,2022-12-07 09:16:52,9532,0,0
1040,3802,2022-12-07 09:17:29,9627,0,0
1040,3802,2022-12-07 09:18:36,10495,0,0
1040,3802,2022-12-07 09:19:17,9625,0,3
1050,3802,2022-12-07 09:43:19,9625,4,0
1050,3802,2022-12-07 09:44:43,9628,0,0
1050,3802,2022-12-07 09:45:27,9808,1,0
1050,3802,2022-12-07 09:45:59,11012,0,0
1050,3802,2022-12-07 09:46:32,9531,0,1
1050,3802,2022-12-07 09:47:27,234,0,0
1050,3802,2022-12-07 09:47:37,228,5,1
1050,3802,2022-12-07 09:49:25,1182,0,1
1050,3802,2022-12-07 09:50:37,1162,0,0
1050,3802,2022-12-07 09:50:51,1172,0,0
1050,3802,2022-12-07 09:52:42,4086,1,0
1050,3802,2022-12-07 09:53:45,4080,0,0
1050,3802,2022-12-07 09:53:58,4078,0,0
1050,3802,2022-12-07 09:54:27,4067,0,0
1050,3802,2022-12-07 09:56:00,4091,2,0
1050,3802,2022-12-07 09:57:57,10133,0,1
1050,3802,2022-12-07 10:00:06,3056,0,0
1050,3802,2022-12-07 10:00:22,3064,0,0
1050,3802,2022-12-07 10:00:37,3069,0,0
1050,3802,2022-12-07 10:01:18,3067,0,0
1050,3802,2022-12-07 10:01:51,11852,0,0
1050,3802,2022-12-07 10:02:23,9462,0,2
1050,3802,2022-12-07 10:03:06,9463,0,0
1050,3802,2022-12-07 10:03:16,9464,0,0
1050,3802,2022-12-07 10:04:06,9958,4,4
1050,3802,2022-12-07 10:07:06,4057,0,0
1050,3802,2022-12-07 10:07:24,8316,0,0
1050,3802,2022-12-07 10:07:50,4088,2,0
1050,3802,2022-12-07 10:09:53,4068,1,1
1050,3802,2022-12-07 10:11:00,4062,1,1
1050,3802,2022-12-07 10:11:50,4064,1,0
1050,3802,2022-12-07 10:13:14,8604,1,0
1050,3802,2022-12-07 10:13:52,8605,0,0
1050,3802,2022-12-07 10:14:04,8606,0,0
1050,3802,2022-12-07 10:14:16,9323,0,0
1050,3802,2022-12-07 10:15:39,8607,0,0
1050,3802,2022-12-07 10:16:01,8636,0,0
1050,3802,2022-12-07 10:16:14,8608,0,0
1050,3802,2022-12-07 10:16:43,8609,0,0
1050,3802,2022-12-07 10:17:04,8610,0,0
1050,3802,2022-12-07 10:17:48,8611,0,0
1050,3802,2022-12-07 10:18:37,8612,1,0
1050,3802,2022-12-07 10:19:14,8613,0,1
1050,3802,2022-12-07 10:22:07,8618,1,2
1050,3802,2022-12-07 10:23:09,8665,0,0
1050,3802,2022-12-07 10:23:31,8614,1,0
1050,3802,2022-12-07 10:24:42,8615,0,0
